"Kinase.Gene","mS","Enrichment","m","z.score","p.value","FDR","Line","Drug","lgpadj"
"CDK16",-0.658768903521846,-21.1949511839204,1,-1.43439109143023,0.0757303442273941,0.31373999751349,"PSC1","Vorinostat",0.503430111228651
"TTBK2",-0.710627962048384,-6.19764418482272,1,-1.42911212810174,0.076486004097732,0.216996762980653,"PSC1","Abexinostat",0.663546744631313
"MAPK1",-0.398798709403673,-7.43924209804286,19,-1.42853319554975,0.0765692234867824,0.366040767754185,"PC9","Abexinostat",0.436470542406989
"PRKCH",-0.608374501514092,-11.5453656943939,3,-1.42665800421507,0.0768392480686574,0.400900424706039,"H292","CUDC101",0.396963483666188
"CDK4",-0.551919286438551,-15.2765148633938,3,-1.41987035979444,0.07782271322731,0.254344227019162,"A549","TSA",0.59457811532445
"EIF2AK2",-0.639728246826942,-17.4794066022442,2,-1.4191685266573,0.0779249446856721,0.33396404865288,"H292","TSA",0.476300282625677
"DYRK1A",-0.363314103935393,-4.41769910211602,3,-1.41683094041486,0.0782661806550942,0.356486698614806,"PSC1","Panobinostat",0.447956670092513
"DYRK1B",-0.819383464113505,-16.2168298840213,1,-1.40902540745764,0.079413827724175,0.295086194336949,"PSC1","CUDC101",0.530051108573694
"RPS6KB1",-0.455710573289836,-14.6198660582076,3,-1.40372179620328,0.0802008546768436,0.239905608923915,"HCT116","Panobinostat",0.619959598233795
"GSK3B",-0.286603465294872,-4.81061910903585,8,-1.39618742550148,0.0813290311546997,0.301218633906295,"A549","Belinostat",0.521118165431616
"TBK1",-0.676415315059202,-8.22483712475403,1,-1.39284000204732,0.081834089455443,0.356486698614806,"PSC1","Panobinostat",0.447956670092513
"CDK4",-0.473245122418192,-9.28933367400698,4,-1.38911082251136,0.0823995266539488,0.247275055280386,"HCT116","Vorinostat",0.60681969237501
"CDK9",-0.243437432398757,-2.12310613689531,5,-1.38658876587216,0.0827835979341748,0.223323194427076,"PSC1","Abexinostat",0.651066168605372
"PRKCG",-0.451318790379821,-5.48778754645753,2,-1.38533287910065,0.0829753522637911,0.356486698614806,"PSC1","Panobinostat",0.447956670092513
"EIF2AK2",-0.677817675993491,-22.2432124699599,2,-1.38046991450318,0.0837210033363315,0.372093348161473,"H292","Panobinostat",0.429348093704852
"MAP2K2",-1.16887251982231,-9.03088024789508,2,-1.3793959702122,0.0838863505272658,0.473864919913955,"PC9","TSA",0.324345440808311
"CDK4",-0.238952551388416,-7.68795799995246,6,-1.37532938794474,0.084514674741549,0.322792303678881,"PSC1","Vorinostat",0.491076828688628
"RPS6KB2",-1.85387242756582,-7.59172523983222,1,-1.37332503946278,0.0848256608707948,0.464416470641493,"PC9","CUDC101",0.333092386302394
"MAP3K3",-0.672071427459027,-15.3183719586449,1,-1.37321787088794,0.0848423128200652,0.30691195529117,"PSC1","TSA",0.512986193953783
"MAPK1",-0.521211973064532,-3.01928371207807,19,-1.37037026294716,0.0852856749501581,0.459490191783076,"PC9","Panobinostat",0.337723754571559
"SGK1",-0.637938292153292,-12.5220977005685,2,-1.36531804029731,0.0860765556509857,0.247275055280386,"HCT116","Vorinostat",0.60681969237501
"CSNK2A1",-0.170176678183315,-7.01950673932641,30,-1.36500480512956,0.0861257698833994,0.236322265435396,"HCT116","TSA",0.626495358773089
"MKNK2",-1.50657460203644,-61.3322825559403,1,-1.36071972564716,0.0868011392327226,0.4843740064602,"PC9","Belinostat",0.314819170966224
"CSNK2A1",-0.0877896019942457,-2.00096853177296,29,-1.35995036794181,0.0869228152341285,0.30691195529117,"PSC1","TSA",0.512986193953783
"RPS6KA3",-0.587279838311478,-24.2243227856244,2,-1.35978643559656,0.0869487580375512,0.236322265435396,"HCT116","TSA",0.626495358773089
"CDK4",-0.352605949458618,-6.97860153261784,6,-1.3560317968995,0.0875445256737643,0.295086194336949,"PSC1","CUDC101",0.530051108573694
"MAP3K1",-0.659903784755705,-15.0410376320033,1,-1.34987973062983,0.0885272822051378,0.30691195529117,"PSC1","TSA",0.512986193953783
"MAP2K3",-0.863622777889037,-1141.36849584033,1,-1.34755445198132,0.0889008643506357,0.324842992530164,"H292","Vorinostat",0.488326497340375
"MAP2K4",-0.863622777889037,-1141.36849584033,1,-1.34755445198132,0.0889008643506357,0.324842992530164,"H292","Vorinostat",0.488326497340375
"MAP2K6",-0.863622777889037,-1141.36849584033,1,-1.34755445198132,0.0889008643506357,0.324842992530164,"H292","Vorinostat",0.488326497340375
"MAP3K5",-0.863622777889037,-1141.36849584033,1,-1.34755445198132,0.0889008643506357,0.324842992530164,"H292","Vorinostat",0.488326497340375
"MAP3K6",-0.863622777889037,-1141.36849584033,1,-1.34755445198132,0.0889008643506357,0.324842992530164,"H292","Vorinostat",0.488326497340375
"CDK1",-0.0492501195252544,-1.58455244860445,65,-1.3466521017053,0.0890461527390017,0.322792303678881,"PSC1","Vorinostat",0.491076828688628
"HIPK2",-0.196795583214242,-1.51668038995777,5,-1.34128442791277,0.0899140618463926,0.380696311930844,"PSC1","Belinostat",0.419421330477048
"TBK1",-0.655008356770992,-14.9294572497661,1,-1.34049005773128,0.0900430372562501,0.30691195529117,"PSC1","TSA",0.512986193953783
"MAPK15",-0.599433694367845,-4.61976490772103,1,-1.3394483245126,0.0902123832542721,0.380696311930844,"PSC1","Belinostat",0.419421330477048
"PBK",-0.599433694367845,-4.61976490772103,1,-1.3394483245126,0.0902123832542721,0.380696311930844,"PSC1","Belinostat",0.419421330477048
"PLK3",-0.599433694367845,-4.61976490772103,1,-1.3394483245126,0.0902123832542721,0.380696311930844,"PSC1","Belinostat",0.419421330477048
"VRK1",-0.599433694367845,-4.61976490772103,1,-1.3394483245126,0.0902123832542721,0.380696311930844,"PSC1","Belinostat",0.419421330477048
"EIF2AK2",-0.603282781647827,-797.301760311169,2,-1.33074176079218,0.091636998456338,0.324842992530164,"H292","Vorinostat",0.488326497340375
"MTOR",-0.941526236124957,-3.85560968730697,5,-1.3303260356894,0.0917054362681643,0.464416470641493,"PC9","CUDC101",0.333092386302394
"CDK3",-0.629432422627551,-31.6868518316696,2,-1.32809579441427,0.0920732313172134,0.424953375310216,"H292","Abexinostat",0.371658716905633
"DYRK1A",-0.337230423649944,-10.8499085624437,3,-1.32644428127873,0.0923462897673069,0.323046481769688,"PSC1","Vorinostat",0.490734984406603
"SGK1",-0.607502208730093,-29.0212639945895,2,-1.31331239811968,0.0945388512455516,0.260368194066541,"HCT116","Abexinostat",0.584412069201573
"CDK4",-0.161788128698468,-1.2468820596334,6,-1.31178819128234,0.0947958051852258,0.380696311930844,"PSC1","Belinostat",0.419421330477048
"JAK2",-1.62633944166062,-9.42108094264383,1,-1.31108734348442,0.0949141281310005,0.459490191783076,"PC9","Panobinostat",0.337723754571559
"RET",-1.62633944166062,-9.42108094264383,1,-1.31108734348442,0.0949141281310005,0.459490191783076,"PC9","Panobinostat",0.337723754571559
"UHMK1",-0.631008729425291,-7.67271808942818,1,-1.30947663552998,0.0951864735498458,0.387849659511032,"PSC1","Panobinostat",0.411336585481998
"TTK",-0.763312715111336,-15.1071055145875,1,-1.30626879890482,0.0957305818398698,0.295086194336949,"PSC1","CUDC101",0.530051108573694
"CSNK1A1",-0.804534507768416,-21.4616775021642,3,-1.30599578996854,0.0957769946365626,0.497203233436823,"PC9","Vorinostat",0.303466055695711
"PLK1",-0.382816761045902,-10.595944160261,5,-1.30592358196512,0.0957892731026901,0.254344227019162,"A549","TSA",0.59457811532445
"CDK9",-0.433354343500356,-20.7019672113052,4,-1.30588493639867,0.0957958449867462,0.260368194066541,"HCT116","Abexinostat",0.584412069201573
"MAPK1",-0.341592843006151,-9.11229457886187,19,-1.30304803986881,0.0962791805958434,0.497203233436823,"PC9","Vorinostat",0.303466055695711
"STK11",-0.828915939292908,-26.4132246578307,1,-1.30225026201571,0.0964154241684873,0.396423793562343,"H292","Belinostat",0.401840286823706
"CDK4",-0.231741125602497,-5.28202303364625,6,-1.2949045835401,0.0976765735669288,0.30691195529117,"PSC1","TSA",0.512986193953783
"CDC7",-0.463099057401387,-7.77308527173438,3,-1.29089018498481,0.0983708796536069,0.324540099909139,"A549","Belinostat",0.488731634477425
"CDK6",-0.412481718764067,-5.01555017789052,2,-1.28449635374725,0.0994841692872206,0.387849659511032,"PSC1","Panobinostat",0.411336585481998
"MTOR",-0.400105199641517,-7.85366933141022,5,-1.2840898903896,0.0995552524745276,0.265060570330548,"HCT116","Vorinostat",0.576654871895232
"STK11",-0.82693533032997,-22.5944984363162,1,-1.28127308018845,0.10004888243723,0.387285996531215,"H292","TSA",0.411968205929407
"AKT3",-1.58971848905752,-9.20894259696228,1,-1.27805929138693,0.100614260587477,0.459490191783076,"PC9","Panobinostat",0.337723754571559
"MAP3K3",-0.746923784576764,-14.782743954829,1,-1.27623404906628,0.100936397864679,0.295086194336949,"PSC1","CUDC101",0.530051108573694
"MAP2K2",-1.00093201699114,-18.6715137800064,2,-1.2719426618878,0.101696746217753,0.366040767754185,"PC9","Abexinostat",0.436470542406989
"MAPK3",-0.0913998770645038,-2.08325671445665,24,-1.27109475097335,0.101847471242933,0.30691195529117,"PSC1","TSA",0.512986193953783
"NUAK1",-0.561321915298478,-17.8863997557941,2,-1.26881558339881,0.102253422904565,0.396423793562343,"H292","Belinostat",0.401840286823706
"CSNK1A1",-0.819686557537102,-33.3692387261919,3,-1.26448021141393,0.103028859474904,0.4843740064602,"PC9","Belinostat",0.314819170966224
"CSNK1A1",-0.397254276829204,-3.46459862287102,2,-1.25364147038302,0.104986175341979,0.264747746514555,"PSC1","Abexinostat",0.577167727841663
"MKNK2",-0.812702490449647,-38.8239798727686,1,-1.25352369691673,0.105007590303671,0.278270114304728,"HCT116","Abexinostat",0.555533433585074
"MTOR",-0.305183213666045,-9.79072676501897,5,-1.25192643137512,0.105298336262975,0.270549904695283,"HCT116","Panobinostat",0.567752614717243
"DYRK1A",-0.591684350069484,-29.786540473247,2,-1.250884457691,0.105488317566711,0.465393153485543,"H292","Abexinostat",0.332180010016457
"RIPK3",-0.549958922814858,-4.23846866831119,1,-1.2485679020382,0.105911579222403,0.383929474681211,"PSC1","Belinostat",0.415748545345393
"RPS6KB1",-1.14960984715225,-6.65947535000623,2,-1.24610590404368,0.106362758794481,0.459490191783076,"PC9","Panobinostat",0.337723754571559
"CDK9",-0.338041105414706,-9.23635615454412,5,-1.24297198991604,0.106939077674372,0.401021541278895,"H292","TSA",0.396832298184583
"EIF2AK2",-0.546263443849066,-17.4065648647723,2,-1.23657958315211,0.108121601776569,0.396423793562343,"H292","Belinostat",0.401840286823706
"RPS6KB1",-0.925881530710174,-24.6987178616231,2,-1.23503641402258,0.10840847611412,0.497203233436823,"PC9","Vorinostat",0.303466055695711
"CSNK2A1",-0.0421023809595619,-0.511941729063946,29,-1.22935291891036,0.109469757143254,0.387849659511032,"PSC1","Panobinostat",0.411336585481998
"MAP3K3",-0.587043614467529,-7.13812654241829,1,-1.22875970997759,0.109580955814333,0.387849659511032,"PSC1","Panobinostat",0.411336585481998
"PRKCA",-0.299267821357356,-9.53610351022359,6,-1.2259986220628,0.110099596784858,0.396423793562343,"H292","Belinostat",0.401840286823706
"PLK1",-0.351748569324205,-5.86876595776185,5,-1.22581472732416,0.110134201896318,0.264694540341449,"A549","Panobinostat",0.577255016477402
"CDK7",-0.174327179148253,-1.5203705536585,6,-1.22578965972441,0.110138919694123,0.271832227330175,"PSC1","Abexinostat",0.565699056352733
"CDK5",-0.11045995845383,-1.34313216579127,12,-1.22554689265696,0.110184616688165,0.387849659511032,"PSC1","Panobinostat",0.411336585481998
"MAP2K1",-0.967956292973324,-39.4052632921025,2,-1.22496778897151,0.110293678547327,0.4843740064602,"PC9","Belinostat",0.314819170966224
"MAPK15",-0.594584244830101,-13.552224140064,1,-1.22459362373562,0.110364185765316,0.30691195529117,"PSC1","TSA",0.512986193953783
"PBK",-0.594584244830101,-13.552224140064,1,-1.22459362373562,0.110364185765316,0.30691195529117,"PSC1","TSA",0.512986193953783
"PLK3",-0.594584244830101,-13.552224140064,1,-1.22459362373562,0.110364185765316,0.30691195529117,"PSC1","TSA",0.512986193953783
"VRK1",-0.594584244830101,-13.552224140064,1,-1.22459362373562,0.110364185765316,0.30691195529117,"PSC1","TSA",0.512986193953783
"CDK7",-0.369595551632728,-6.20363547059618,4,-1.22393412679444,0.110488539200099,0.324966291764997,"A549","Belinostat",0.488161685358621
"TTK",-0.596211353642207,-19.5652257026613,2,-1.22141788292746,0.11096391984011,0.454354967666434,"H292","Panobinostat",0.34260471924935
"MAP2K1",-0.469164233542545,-7.82779326637746,3,-1.22032046726854,0.111171706943408,0.264694540341449,"A549","Panobinostat",0.577255016477402
"CDK9",-0.35744379179156,-17.9944153835738,5,-1.22025962701331,0.111183234717129,0.465393153485543,"H292","Abexinostat",0.332180010016457
"DYRK1A",-0.535847412664979,-17.0746603149057,2,-1.21428175664643,0.112320074842664,0.396423793562343,"H292","Belinostat",0.401840286823706
"RIPK3",-0.55048495310211,-17.7110693083815,1,-1.20923857433488,0.113285600993357,0.323046481769688,"PSC1","Vorinostat",0.490734984406603
"PIM1",-1.31180243537127,-24.4705302986601,1,-1.19454271715836,0.116132870690646,0.366040767754185,"PC9","Abexinostat",0.436470542406989
"CSNK1A1",-0.395724843060694,-9.0196667967255,2,-1.192424513827,0.116547416505573,0.311174267942117,"PSC1","TSA",0.50699632348439
"PRKCA",-0.291394970213575,-7.96183565674218,6,-1.19207492453258,0.116615934115636,0.424057942238676,"H292","TSA",0.372574798418412
"CHEK1",-0.244746737853057,-8.11248487881281,8,-1.19059173354911,0.116906949190788,0.336656072025866,"A549","CUDC101",0.472813548065051
"CDK2",-0.0701719079993011,-1.17078658101924,47,-1.18775583092418,0.117464810295493,0.270395404489118,"A549","Panobinostat",0.568000693728839
"MAPKAPK2",-0.866536774215044,-3.5485230818654,5,-1.18726541075656,0.117561473540984,0.464416470641493,"PC9","CUDC101",0.333092386302394
"AKT3",-1.63381553693479,-6.69057830762603,1,-1.18557940365328,0.117894219995648,0.464416470641493,"PC9","CUDC101",0.333092386302394
"JAK2",-1.38758073274803,-10.7206519267293,1,-1.18060929314295,0.118878985074317,0.473864919913955,"PC9","TSA",0.324345440808311
"RET",-1.38758073274803,-10.7206519267293,1,-1.18060929314295,0.118878985074317,0.473864919913955,"PC9","TSA",0.324345440808311
"MAP2K7",-0.819939006778002,-36.6798493063553,1,-1.18045540171709,0.118909569180932,0.364105437692162,"A549","Vorinostat",0.438772835094988
"MAP3K1",-0.819939006778002,-36.6798493063553,1,-1.18045540171709,0.118909569180932,0.364105437692162,"A549","Vorinostat",0.438772835094988
"CDC7",-0.310079262538062,-7.0675664611704,3,-1.17588756489115,0.119819904315754,0.311174267942117,"PSC1","TSA",0.50699632348439
"PLK4",-0.566863672613194,-12.9203954105932,1,-1.17142419575295,0.1207141556672,0.311174267942117,"PSC1","TSA",0.50699632348439
"RPS6KB1",-0.926045987629145,-17.2745802166605,2,-1.17139556574413,0.120719906912123,0.366040767754185,"PC9","Abexinostat",0.436470542406989
"CDK9",-0.314593374176512,-10.0244488905322,5,-1.17105210430805,0.120788917067317,0.39815335888638,"H292","Belinostat",0.399949616143511
"CDC7",-0.409905965913697,-13.5869265485635,3,-1.16709302125072,0.121586402927276,0.336656072025866,"A549","CUDC101",0.472813548065051
"MAP2K1",-0.477465622922896,-102.01686728131,3,-1.1666332568535,0.121679253444253,0.38154659613052,"A549","Abexinostat",0.418452416538376
"ATR",-0.414422553856738,-74.4574611274439,3,-1.16613395125069,0.121780145829218,0.322717386447428,"HCT116","Belinostat",0.491177636285674
"SGK3",-0.686239283668862,-13.5817065029872,1,-1.16502216736349,0.122005009989764,0.295086194336949,"PSC1","CUDC101",0.530051108573694
"DYRK1B",-0.736658721884797,-23.4734686533974,1,-1.16259875896125,0.122496167276149,0.39815335888638,"H292","Belinostat",0.399949616143511
"CDC7",-0.235453708059895,-1.81461400670013,3,-1.16194959041843,0.122627970914074,0.408892994078839,"PSC1","Belinostat",0.388390330528978
"CDK6",-0.498228330316615,-9.86068724841298,2,-1.16031803994704,0.122959671160267,0.295086194336949,"PSC1","CUDC101",0.530051108573694
"RPS6KB1",-0.443432999947021,-21.1834392870378,3,-1.15856692118886,0.1233163794139,0.308453640194091,"HCT116","Abexinostat",0.510810100093763
"PRKCG",-0.316123504123693,-2.43632662724537,2,-1.15828984945203,0.123372886144477,0.408892994078839,"PSC1","Belinostat",0.388390330528978
"CDK9",-0.330841839705312,-437.242350032154,5,-1.15269375089373,0.124518053654099,0.403842336175455,"H292","Vorinostat",0.393788154427549
"PRKCA",-0.370151525275332,-7.0245132085675,6,-1.15264399266322,0.124528269240069,0.439831951187914,"H292","CUDC101",0.356713224905705
"AKT3",-0.679165559218837,-13.4417068678022,1,-1.15205868912827,0.124648478642332,0.295086194336949,"PSC1","CUDC101",0.530051108573694
"CSNK1A1",-0.909559802151767,-5.26891022792711,3,-1.15117522021222,0.124830078699446,0.459490191783076,"PC9","Panobinostat",0.337723754571559
"CDC7",-0.360755292959353,-14.8805596466516,4,-1.14934290746092,0.125207305953396,0.315999391215713,"HCT116","TSA",0.500313754064859
"MTOR",-0.330931529605082,-9.15981839192452,5,-1.14418854067666,0.126272727220899,0.304902438899243,"A549","TSA",0.515839101721051
"CDK2",-0.114580813300775,-24.4817114830849,47,-1.14220198170237,0.126685036224512,0.38154659613052,"A549","Abexinostat",0.418452416538376
"MAP2K2",-1.18399595294103,-4.84853856508556,2,-1.13392696400568,0.128412592749242,0.464416470641493,"PC9","CUDC101",0.333092386302394
"JAK2",-1.57319644428267,-6.44233927625586,1,-1.13386109544883,0.128426409267131,0.464416470641493,"PC9","CUDC101",0.333092386302394
"RET",-1.57319644428267,-6.44233927625586,1,-1.13386109544883,0.128426409267131,0.464416470641493,"PC9","CUDC101",0.333092386302394
"CDK3",-0.512562227256154,-677.404988990567,2,-1.13037595911653,0.129158919910967,0.407870273403053,"H292","Vorinostat",0.389477945988295
"CDK4",-0.430171498920301,-16.2577970751488,4,-1.12384218179583,0.13053999155559,0.309118964748625,"HCT116","CUDC101",0.509874349731192
"EGFR",-1.17590502334715,-31.3683181275252,1,-1.11907876379164,0.13155326932563,0.497203233436823,"PC9","Vorinostat",0.303466055695711
"MAPK10",-0.478336010157381,-3.68647931303692,1,-1.11700346309609,0.131996422236464,0.425321804984162,"PSC1","Belinostat",0.371282351728602
"CSNK1A1",-0.540975573175217,-24.2004616666062,2,-1.11651335310517,0.132101228824769,0.383805846881219,"A549","Vorinostat",0.415888413527311
"EGFR",-1.23897747618014,-50.4384691915099,1,-1.11502329076166,0.132420220579332,0.4843740064602,"PC9","Belinostat",0.314819170966224
"AKT3",-0.493633935431124,-13.4876462198811,2,-1.11261210834032,0.13293752893461,0.469191278592742,"H292","TSA",0.328650069221149
"CDC7",-0.302827360437954,-9.71514752532999,4,-1.11191416036264,0.133087529850652,0.31349507031487,"HCT116","Panobinostat",0.503769284025872
"PIM1",-1.3080331712395,-10.1060558182462,1,-1.10596431226369,0.134370983207919,0.473864919913955,"PC9","TSA",0.324345440808311
